Skill Name,Description,Path,Tier,Augment,Special,Limitations,Phys Rep,Prerequisite,Uses Base Per Day,Uses Per Extra Tier,Uses Scale Start Tier,Periodicity,Per Milestone 1,Per Milestone 2
Pickpocket,"(stealth) The rogue, adept in the art of sleight of hand, is able to pilfer coins or in-game items, such as potions and scrolls equal to roughly 2 silver per tier. Pickpocketing is a crime of opportunity, slipping into someone’s pouch while they are not looking, and oftentimes the loot received is random. The arbiters of the realm (organizers and leaders of the OOC rogue’s guild) have the final say to ensure Pickpocketing is always a fair, balanced, and fun part of play. Players cannot receive another player's personal items, including weapons, out of game items, or jewelry.  They must clip a clothespin from the waist up and neck down (hair/wigs are not a legal location) on a player without being detected. If they are detected, the pickpocket fails. If successful, when the clothespin is found the player being pickpocketed must locate a game organizer or merchant and return the clothespin and pay the appropriate amount of coin or relinquish an in-game item of equal value.",Rogue,2,,,"Players may only use Pickpocket an amount of times per day equal to their tier, and can hold a matching number of clothespins at a time. Must seek an Organizer or participating Merchant to collect Pickpocketed items. Further information about stealing/pickpocketing can be found in Thievery in Osterra: A Comprehensive Guide",A clothespin marked with a player’s symbol and tier.,Loot,,,,,,
Trap Use 1,"Rogues learn the ability to set simple traps on an item, door, or container that cause one wound to the nearest limb of a player attempting to open them, that disregards normal armor. Along with Poison Use, traps can be made to not only cause damage but also have other effects, see Tier 3 Create Poison. ",Rogue,2,,,"Players can only set 1 trap per Tier per event-day. Traps are limited to 1 per item, or container.","The Rogue should carry a set of thieves' tools to RP. Setting a trap takes 30 seconds per Tier of the Trap created (may be incorporated into the actual physical setup of a trapped item or container).  Players use a card with the trap's effect as well as the Tier and character name, or Guild Mark of the player that set the trap. Trap cards for items and containers may be small and discreet, but should be easily discernible for other players. Props should be constructed in such a way that another player with Detect Trap should be able to discern easily if there is or is not a trap without gaining knowledge about the potential effect of the trap.",Bypass Trap,,,,,,
Area Traps,"This skill allows the Rogue to trap an area or location. These traps represent the ability to set snares, tripwires, and and pitfalls, as well as an understanding of how to disguise them. Rogues with Area Traps gain the ability to set “Suspicious Locations” These are areas that look suspicious upon inspection, even to the untrained eye, but only a Rogue can safely determine if they are truly trapped or a ruse.These traps can be used to ensnare/hold a player for a number of minutes equal to the Tier of the Rogue that set the trap in a location, or cause damage equal to the Tier of the Rogue to anyone in the area of effect that applies to a targeted hit location of the Rogue’s choosing.",Rogue,2,,,Players can only set 1 Area Trap per Tier per day. Area Traps are limited to 1 per 10’ area.,"Roughly the size of a sheet of paper, one side labeled “Suspicious Location” and the other side denoting if the area is safe or if it is trapped. If trapped, a description of the effect. The Suspicious Location marker must also include the Tier and character name, or Guild Mark of the player that set the trap  A black ribbon is used to denote the location of the trap in an area of up to 10’ in diameter. Suspicious Location markers should be easily discernible for other players. ",Trap Use 1,,,,,,
Basic Poison Use,"Your character may now handle basic poisons safely. Poison may be used on weapons, in traps, and on items like cups and plates. Refer to Create Basic Poison for details and effects. Applying poison to a vessel (weapon, ammunition, trap, object) takes 10 seconds per Tier of the Poison. Each poison is a single-use consumable. For weapons, poison effects are inflicted by dealing a wound, but it is not wasted if you hit an armored area. For ammunition, applied poison is harmlessly expended if it hits the ground. Once poison is applied, any vessel is poisoned until one of three things happen: discharge of the poison into a victim, death of the poisoner (for equipped weapons or ammunition), or end of event-day.",Rogue,2,,,"Only 1 poison may be used on each item. Basic Poison Use can be countered by spells such as Cure Ailments or Heal Senses, depending on the nature of the poison. Organizers should be informed of a player's intent to use poison in play to facilitate role play and effects. You may not apply poison to others’ possessions who do not have Basic Poison Use, hoping to benefit them. Those without Basic Poison Use poison themselves within seconds, as they aren’t trained.",A purple sticker or ribbon used to denote the in game consumable or item the poison is placed on. ,,,,,,,
Waylay,"(stealth) Rogues use Waylay in order to rob, or seize an unsuspecting target player without killing them, it is an intercept or attack from ambush. The target of a Waylay strike is knocked unconscious for a maximum of 5 minutes or until released by the Rogue.",Rogue,2,,,"Target must be surprised, cannot be aware of the Rogue’s presence/intention. Further damage immediately rouses the player from their state and are once again able to fight, run away, or take any other action provided no other impediments. ","Small club, mallet, or flail. The Rogue must attack by surprise, from behind, and proclaim “Waylay!” as well as declare what is happening to the unsuspecting victim while striking to communicate the non-lethal hit, that ignores normal armor.",,,,,,,
Locksmithing,The player is now able to create locks in strength equal to their Tier level. They may also create keys that they can give to other characters. ,Rogue,2,,,Each lock costs the player 2 silver to craft and takes 1 minute to make.,"RP and a  piece of black ribbon tied around the outside of a container or locked item. The ribbon must be denoted with the players tier, as well as their character name so it can be returned to them if necessary. ",,,,,,,
Create Basic Poison,"Your character may now create basic poisons, provided you pay for the reagents. Players may craft 2 poisons (plus an additional poison each Tier after Tier 3) per event. Poisons expire after three events. Exposure to the poison confers the following effect:
Maim: The injured limb cannot be used.  This poison remains in effect even if killed, between revivals. It may be removed by Cure Ailment. 
Combat Cue: “Can’t use arm” or similar.
Recurring: After 60 seconds, the target takes 1 damage to the affected limb per minute until cured by Cure Ailment. Once the target is mortally wounded, the poison resolves. 
Combat Cue: “One damage per minute!”
Sensory: Choose one sense: sight, hearing, or speaking. This poison prevents use of that sense until cured by Heal Senses, if applicable. Remains in effect even if killed. 
Combat Cue: “Blinded!” or similar.
Qualities of poisons: 
The Tier required to remove the poisons’ effects is the Tier of the Poison. 
Untreated or unless otherwise stated, effects last for 1 minute per Tier of poison. Some persist even after reviving.
Poisons are one-use consumables; once a wound is applied, the weapon is no longer poisoned.  ",Rogue,3,,"Sometimes in the heat of battle, target players might not understand combat cues.  Find safe ways to explain if possible, but if it doesn’t work, consider the poison unexpended.","Poisons, in combat, are only effective when unarmored locations are struck, only affects a player if their hit points are impacted. Basic poisons cost 2 silver plus an additional 1 silver per tier of the poison, this coin is given to the Organizers to then know you have poisons crafted. You may not apply basic poisons to others’ possessions who do not have Poison Use, hoping to benefit them. Nothing physically should ever actually be put in someone else's food or beverage. ","A vial containing liquid with a tag or card with an explanation and the expiration date. When applied, a purple sticker or ribbon is used to denote the in-game consumable or item the poison is placed on. In combat, use a combat cue to explain.",Basic Poison Use,,,,,,
Backstab,"(stealth) Players who have learned the art of Backstab, know where and how to strike most effectively, at close quarters, in order to quickly incapacitate an opponent.  Using a dagger or short sword (up to 24”), a player with this skill may inflict wounds that ignore all normal armor, dealing an amount of damage up to the Rogue’s Tier when striking from behind and undetected. A backstab is considered a Coup de Grâce style attack, and fully defeats a foe if enough damage is dealt.",Rogue,3,,,"Target must be surprised, cannot be aware of the Rogue’s presence/intention. Strike should be attempted to an unarmored area or a “weak point” in an enemies defense.","Player must attack by surprise, from behind, and proclaim “Backstab!” as well as declare the number of points of damage inflicted while striking to communicate the hit.",Waylay AND Coup de Grâce,,,,,,
Destroy Trap,"The Rogue now gains the ability through practice and a deep understanding of traps to completely destroy a trap without it going off or suffering any ill effects. The Rogue leaves the trap operationally ineffective, and it can never be reactivated, anyone can now pass through the area, or open an unlocked container, or door without hindrance. The trap setter is made aware their trap is destroyed by a Destroy Trap card left by the other Rogue.",Rogue,3,,,"If the trap was created by a higher Tier Rogue, then the effects of the trap take place immediately.",RP 15 seconds per tier of Trap to be destroyed. Destroy Trap card ,Bypass Trap,,,,,,
Track Target,"Players gain the ability to investigate an area and conclude what direction a specific target went. They are able to follow tracks that others cannot see and can conclude things such as party size, the creatures/characters physical state, and speed traveled. Additionally, a Rogue with this ability can allow for their party to re-engage with a previously failed land action during their next land action. The Rogue and their party may engage the new land action challenge as well as the one they previously failed, Tracking their target across the Lands of Osterra and possibly rectifying past failed land searches if successful.",Rogue,3,,,May be used 1x per day per Tier. Requires Game Official to be present.,"Players must spend 30-60 seconds in role play investigating an area, and seek out an organizer for information.",,1,1,0,Per Event Day,,
Forge Document,"Players can forge a number of documents that are identical to the ones they wish to create or copy. This could include signatures, identification, scrolls, letters, and whole books, given enough time, as well as many written things. The tier of the forgery is at maximum equal to the tier of the rogue. A player without forgery will believe the document is completely real, and only another player with a higher or equal Rogue tier to the tier of the forgery can identify it as a fake.",Rogue,3,,,Rogues can create 2 documents per Tier gained after learning this skill per event. Magic scrolls copied in this way are non magical and when read create no effects. A player of higher Tier with the Forgery skill may identify the forgery.,"A forged document that looks similar to the original, with the marking of the Rogue somewhere on the document and the tier of the forgery itself. ",,,,,,,
Bind,"Rogues learn how to quickly and effectively restrain an individual. A rogue can bind the limbs of their target to restrict their movement, or allow them to be easily transported. ",Rogue,3,,,"The opposing player must be held by Waylay, in a state of surrender, or already defeated. Players may decline to be bound, and players should never actually be tied up for any reason during game play. If a player refuses to be bound, they automatically suffer a “Coup de Grâce”.","A reasonably sturdy rope at least 5 feet in length. To bind another player you must first ask them if they are ok with role playing being tied up. Then you must be able to role play for at least 10 seconds, handing the bound player the rope to safely wrap around a limb or to hold.",,,,,,,
Fence,"The player has learned greatly of the underground market and has many contacts. The Rogue now gains the ability to steal from designated areas of Merchant Stalls. These areas are denoted with a specific fabric square to show a border of what items can be “stolen” and are labeled as “Special Items” in the merchant’s stall. They also now know how to advertise stolen quest items or in-game items to seem as though they were acquired legitimately, and can avoid suspicion when selling any items. They also receive a 25% off discount at all NPC shops and for specific services at Merchant’s Guild vendors in the realm. Fenced items may be sold to merchants or redeemed for coins from Game Officials. ",Rogue,4,,,"May be used 1x per day per Tier. Requires adjudication by Organizers, Rogue Leadership, or Merchants.","Jeweler's loupe, small scale, or other appropriate appraisal tool. Requires 30 second minimum role play and then may seek out Game Officials to turn in items for payment. The Rogue receives additional clothespins that say “Fence” along with their symbol which are then placed on or near the object they intend to steal. These do not draw from the same Rogue’s pool as Pickpocket. No items should ever be physically removed from a merchant’s table by the Rogue.",,1,1,0,Per Event Day,,
Monstrous Poison Use,Your experience with poison allows you to use especially temperamental or dangerous ones.  The mechanics for your Basic Poison Use now apply to Monstrous Poisons as well. Refer to Create Monstrous Poison for details and effects.,Rogue,4,,,"Only 1 poison may be used on each item. Can be countered by spells such as Cure Ailment or Heal Senses, depending on the nature of the poison. Organizers should be informed of a player's intent to use poison in play to facilitate role play and effects. You may not apply poison to others’ possessions who do not have Monstrous Poison Use, hoping to benefit them. It takes 1 minute per Tier of the poison to apply it safely.",A purple sticker or ribbon used to denote the in game consumable or item the poison is placed on. ,Basic Poison Use,,,,,,
Extra-Cooperative Agent,"You are the assistant everyone wants in the heist.  For Rogue skills you are assisting with as a Cooperative Action, you may add 2 to their effective Rogue tier instead of 1.",Rogue,4,,,,,Cooperative Action,,,,,,
Trap Use 2,"Rogues learn the ability to set more advanced traps that cause one wound of torso damage per Tier to the player attempting to move an item, or open a trapped door, or container: normal armor rules apply. Along with Poison Use, traps can be made to not only cause damage but also have other effects: see Tier 3 Create Poison.",Rogue,4,,,"Players can only set 1 trap per Tier at a time. Traps are limited to 1 per container, or 1 per 10’ area. This does not add to the number of traps you can have in play; it just increases their effectiveness.","RP, setting a trap takes 30 seconds per Tier: higher Tier traps are more complicated and deadly. Players use a card to denote the trap's effect as well as the Tier and character name of the player that set the trap in the container that has been trapped, or on a black ribbon and Suspicious Location card used to denote the location of the trap. ",Trap Use 1,,,,,,
Disarm Trap,"(stealth) The Rogue now gains the ability to completely disarm a trap that they have detected. The rogue leaves the trap operationally ineffective and all players can now move an item, open an unlocked container, or pass through an Area Trap without hindrance thereafter. The player may disarm a trap set by a Rogue equal to or lower than their Tier. The trap setter is made aware their trap is disarmed by a Disarmed Trap card left by the Rogue. Or the trap may be rearmed and left in place. The Rogue may also disassemble each disarmed trap to temporarily add to their maximum traps per day.",Rogue,4,,,See Destroy Trap. Disassembled traps do not maintain their effects.  Additional traps are lost at the end of an event.,"Disarmed Trap card with character name or Guild mark and Tier, if left disarmed. RP 15 seconds per Tier of trap to be disarmed.",Destroy Trap,,,,,,
Conceal Item,"The Rogue has learned how to effectively hide items on their person, and may conceal items from being Looted, Pickpocketed, or seen by other players.",Rogue,4,,,"A concealed item must be able to roughly fit in a closed hand. 1 use per day and additional use for every 2 Tiers after 4th. After an item is revealed or the event day ends, another use must be expended to conceal the item again. Conceal Item may be used in tandem with reverse pocket to hide an item on another player, the player must be aware Out of Game they possess the item.",,Pickpocket,,,,,,
Survival Instincts,"You are not easily surprised by ambushes in environments you have mastered exploring.  Choose one hex type: Mountain, Plains, Sea/Coastal, Tundra, Blasted Lands, or Forests.  You cannot be surprised or ambushed during an exploration of a hex of this type, if you are in the adventuring party (rolling 1 on Affinity table).  Any damage or disadvantage associated with surprise at the beginning of the encounter is canceled out.",Rogue,4,,,,,,,,,,,
Reverse Pickpocket,"(stealth)  The rogue, now a master in the art of sleight of hand, is able to place in-game items, such as poisons, cursed items, or incriminating documents on other players. The items take immediate effect on the player and take effect or are noticed depending on the item placed on the opposing player.",Rogue,5,,,"Rogues can only carry clothespins equal to their Tier, and utilize the same pool as the pickpocket ability ","The game mechanic is the same as the Pickpocket ability, the Rogue must seek out a Game Official and give them the items that are to be Reverse Pickpocketed, then a clothespin marked with the Rogue’s symbol and tier is placed surreptitiously on the unsuspecting player. When the clothes pin is found on the player they must seek out the Game Official, who then explains what has transpired and give the player the planted item. The item and any effects then come into play immediately.",,,,,,,
Quick Feet,"Through training and practice the Rogue has become a master of agility; they dodge hits with ease as they flee from combat. While running away from a fight, a Rogue with Quick Feet gains +2 floating hit points for 5 seconds.",Rogue,5,,,May be used three times per event.  This increases by one for every Tier above Tier 5.,"The player proclaims, “Quick Feet” and turns their back from the main combat and must take at least 3 steps away from the melee. ",,3,1,5,Per Event Day,,
Clockwork Trap,"Marrying locksmithing to trap-making, you’ve found a way to automate traps resetting.  Once per event-day, you may expend a Lock you have created via Locksmithing to instill a resetting quality in a Trap.  Each time this trap is sprung, it instantly resets, until the end of the event.  You gain one extra use of Clockwork Trap for every two Tiers above Tier 5.",Rogue,5,,,,,Trap Use 2 AND Locksmithing,,,,,,
Slip Bonds,"The player is able to escape from all mundane means of binding them, traps and physical binding cannot restrict the rogue's escape.",Rogue,5,,,,"Role play, when players with the Slip Bonds ability are bound, they pull on the bindings as normal, but after 5 seconds they become completely free, and may take any game actions they wish.",,,,,,,
Forge Persona,"The Rogue becomes a master of disguise and is able to forge a whole new identity that they are directly able to convince all other characters of, even those connected to the character. They take on all aspects of the new form, but they do not gain any ability associated with the false character’s class or proclaimed tier. ",Rogue,5,,,"A player of a Higher Tier with Forge Persona may be able to detect the disguise. Cannot be used to portray a Player Character. At minimum, it takes the Rogue 5 minutes to take on a new disguise or return to their original form. ",The player must put together a disguise suitable to their false identity. ,Forge Document,,,,,,
Hide in Shadows,"(Stealth) The player can now hide in the shadows around them, whether in a bustling market, disorganized tavern basement, dungeon deep, the thralls of a forest, or anywhere else that a clear shadow casts over. They become undetectable to all mundane methods of detection as long as they are not moving and are crouched behind cover, or in an actual shadow. ",Rogue,5,,,"When the player moves out of their position, or engages in an offensive action, their Hide in Shadows is over and they are detectable. ","The player takes a crouching stance, if spotted they may respond silently with one held over their mouth, shaking their head side to side in a negative gesture to denote they are using their Hide In Shadows ability. ",,,,,,,
Charming Nature,"With your charisma, strangers and beasts alike find you hard to hate. The player can now utilize their prowess in communication to calm the aggressive nature of moderately intelligent beasts and monsters. By using a combination of  verbal, and nonverbal communication, skilled rogues can calm a beast, monster, or even the common vagabond down to a less immediately aggressive state. When you roll for a random encounter’s disposition, you may increase the Affinity roll by 1 if not an ambush. Additionally, this skill may be attempted through roleplay to curry favor with NPCs outside of Land Actions, subject to Organizer oversight. Results may vary ",Rogue,6,,,Requires attempts to Charm or sway disposition before combat begins.  Subject to discretion. ,,Survival Instincts,,,,,,
Not a Snitch,"You understand that the benefits of Osterra’s underworld requires discretion, and there will be hell to pay if you become an informant.  If Compel Truth, Speak with Dead, or any similar effect under your Tier is cast upon you, with a mind toward extracting information, you may resist its effects and can be fully immune to them if the rogue is of a higher tier.",Rogue,6,,,"If the player asking questions is of a higher tier, the Rogue must answer if they fail in a coin flip, rock paper scissors, or similar game of chance.",Rogue proclaiming they are “Not a snitch” and trying to skirt questions. RP required.,Conceal Item,,,,,,
Create Monstrous Poison,"Your character adds new, potent, and dangerous recipes for poisons, distilled from monsters, having special effects.
Bone Naga: Inflict 3 additional damage.
Demon Blood: Target flies into a frenzy, attacking friend and foe.  This frenzy can be prematurely ended by taking a hit from a friendly character– snapping them out of it.  Combat Cue: “Frenzy until hit!”
Illithid Ichor: Target will be unable to recall events from one minute prior to the poisoning through the poison’s duration– they may only travel at walking speed and speak at a whisper as everything gets fuzzy. Combat Cue: “Walk and whisper!”
Due to the toxicity of the reagents, the minimum potency is Tier 3.",Rogue,6,,"In emergencies, Demon Blood and Illithid Ichor are diametric and can be administered to treat each others’ symptoms.",Monstrous Poison reagents cost 4 silver plus an additional 1 silver per tier of the poison. Create Basic Poison and Create Monstrous Poison are part of the same count of per-event poison distillation.,,Monstrous Poison Use,,,,,,
Quick Reflexes,"Traps are fast, but you are faster.  Once per event, you may avoid the direct consequences (damage, poison) of a sprung trap. You gain an additional use daily for every four Tiers above Tier 6.",Rogue,6,,,"Resetting traps still reset– springing them does not always imply that you gain access. Indirect consequences, such as the trap triggering the room to fill with water, still happen.",,,,,,,,
Shadowstep,"You are one with the shadows, whether you remain still or not.  When you use Hide in Shadows, you remain undetectable if you walk while crouching– so long as you are reasonably behind cover or in actual shadow.",Rogue,6,,,,"The player crouch-walks at a relatively slow speed with one finger held over their mouth. If seen, they shake their head side to side in a negative gesture to denote they are using Shadowstep and cannot be seen or heard.",Hide in Shadows,,,,,,
Bullseye shot,"The player, trained in ranged combat arts, can now hit a bullseye shot that deals double damage to the player struck with any ranged weapon. ",Rogue,6,,,Can only be used twice per day with +1 added after each Rogue Tier past 6th.,"The player calls out “Bullseye!” at their target, and must strike them with an arrow or other ranged weapon.",,2,1,6,Per Event Day,,
Knockout Shot,"Once per event-day, one arrow you fire inflicts Waylay, even if the mark is not surprised.  This effect lasts for 10 seconds or until damaged.  The immobilization is able to be sustained indefinitely if the archer moves within reach of the mark and uses Waylay.  You gain an additional event-day use for every two Tiers above Tier 7.",Rogue,7,,,,"The player calls out “Waylay 10 seconds” at their target, and must strike them with an arrow.",Archery AND Waylay AND Bullseye Shot,1,0.5,7,Per Event Day,,
Snaptrap,"You safeguard your bag or carried possessions with a trained creature or small trap.  Once per event-day, you may negate one pickpocket attempt, when a Pickpocket receives their clothespin back, they instead receive 1 point of damage through armor.",Rogue,7,,,,"A black ribbon on your belt or pouch, expend one trap use.  Alternatively, for ranger-types, a representation of an animal on your person instead.  A note that indicates that the thief has taken 1 wound to the limb they pickpocketed with, when returning a clothespin.",,,,,,,
Hidden Blade,"In your capable hands, the surprise of a quick small blade can do as much damage as a greatsword. Any dagger or short sword under 20 inches you wield, used in melee, deals +1 damage on its first hit in an encounter.",Rogue,7,,,,A black ribbon on the weapon.,Conceal Item,,,,,,
Audacious Advance,"Through deft, acrobatic movement, you can close the distance with your foes.  When you use Quick Feet, you may instead move any direction, even toward the fight, taking at least three steps and gaining the floating hit points for five seconds.",Rogue,7,,,,,Quick Feet,,,,,,
Perfected Basic Poison - Maim,"You have mastered one basic poison, making it your signature.  When creating a specific type of potion, you may optionally perfect it.  Choose one type:
Maim: Only one limb may be used.  The creator chooses the limb. Combat Cue: “Use right arm only!” or similar.
Recurring: Once the target is mortally wounded, the poison goes dormant and returns if a character is stabilized OR revives after death.
Sensory: The target cannot see, hear, or speak. Combat Cue: “Cannot see, hear, or speak.”
Perfected poisons cost double to create.",Rogue,7,,"You may take this skill multiple times. For each time taken, choose another poison type you can perfect.","See Create Basic Poison. If you choose to perfect a created poison in this manner, its minimum Tier must be Tier 7.",See Create Basic Poison.,Create Basic Poison,,,,,,
Perfected Basic Poison - Recurring,"You have mastered one basic poison, making it your signature.  When creating a specific type of potion, you may optionally perfect it.  Choose one type:
Maim: Only one limb may be used.  The creator chooses the limb. Combat Cue: “Use right arm only!” or similar.
Recurring: Once the target is mortally wounded, the poison goes dormant and returns if a character is stabilized OR revives after death.
Sensory: The target cannot see, hear, or speak. Combat Cue: “Cannot see, hear, or speak.”
Perfected poisons cost double to create.",Rogue,7,,"You may take this skill multiple times. For each time taken, choose another poison type you can perfect.","See Create Basic Poison. If you choose to perfect a created poison in this manner, its minimum Tier must be Tier 7.",See Create Basic Poison.,Create Basic Poison,,,,,,
Perfected Basic Poison - Sensory,"You have mastered one basic poison, making it your signature.  When creating a specific type of potion, you may optionally perfect it.  Choose one type:
Maim: Only one limb may be used.  The creator chooses the limb. Combat Cue: “Use right arm only!” or similar.
Recurring: Once the target is mortally wounded, the poison goes dormant and returns if a character is stabilized OR revives after death.
Sensory: The target cannot see, hear, or speak. Combat Cue: “Cannot see, hear, or speak.”
Perfected poisons cost double to create.",Rogue,7,,"You may take this skill multiple times. For each time taken, choose another poison type you can perfect.","See Create Basic Poison. If you choose to perfect a created poison in this manner, its minimum Tier must be Tier 7.",See Create Basic Poison.,Create Basic Poison,,,,,,
Inspire Awareness [Detect Trap],"Through their Lecture, the Scholar is able to explain how to temporarily expand one’s senses, much like in the grounding rituals performed by Oona Cardot.  When spending a Skill Point to take this Skill, the Scholar must select one of the following Skills: [Detect Trap], [Sense Holy/Cursed] or [Sense Arcana].  
This skill may be taken more than once.
Those who attend the Lecture are able to use the chosen skill once (or once more) that Event Day, regardless of prerequisite skills.
",Scholar,1,,,"Requirement: Lecture (30 seconds), Finding",,,1,,,Lecture Per Day,,
Inspire Awareness [Sense Holy/Cursed],"Through their Lecture, the Scholar is able to explain how to temporarily expand one’s senses, much like in the grounding rituals performed by Oona Cardot.  When spending a Skill Point to take this Skill, the Scholar must select one of the following Skills: [Detect Trap], [Sense Holy/Cursed] or [Sense Arcana].  
This skill may be taken more than once.
Those who attend the Lecture are able to use the chosen skill once (or once more) that Event Day, regardless of prerequisite skills.
",Scholar,1,,,"Requirement: Lecture (30 seconds), Finding",,,1,,,Lecture Per Day,,
Inspire Awareness [Sense Arcana],"Through their Lecture, the Scholar is able to explain how to temporarily expand one’s senses, much like in the grounding rituals performed by Oona Cardot.  When spending a Skill Point to take this Skill, the Scholar must select one of the following Skills: [Detect Trap], [Sense Holy/Cursed] or [Sense Arcana].  
This skill may be taken more than once.
Those who attend the Lecture are able to use the chosen skill once (or once more) that Event Day, regardless of prerequisite skills.
",Scholar,1,,,"Requirement: Lecture (30 seconds), Finding",,,1,,,Lecture Per Day,,
Sharp Mind - Tier 1,"Through intense study, the Scholar is able to improve some talent in regards to their Main Path.  They are now able to permanently use that skill once more per day.
This Skill can be taken once per Scholar Tier.  It cannot be applied to the same Main Path Skill more than once, and cannot be applied to a Main Path Skill above the Scholar’s Scholar Tier.
Cross-trained Skills are counted as the Tier at which they can be cross-trained.",Scholar,1,,,,,,1,,,Skill,,
Course Audit,"By expending a use of a Lecture, the Scholar may become a participant in another Scholar’s Lecture without counting towards their participant total.",Scholar,1,,,,,,1,,,Lecture Per Day,,
Sharp Mind - Tier 2,"Through intense study, the Scholar is able to improve some talent in regards to their Main Path.  They are now able to permanently use that skill once more per day.
This Skill can be taken once per Scholar Tier.  It cannot be applied to the same Main Path Skill more than once, and cannot be applied to a Main Path Skill above the Scholar’s Scholar Tier.
Cross-trained Skills are counted as the Tier at which they can be cross-trained.",Scholar,2,,,,,,1,,,Skill,,
Arcanic Literacy,"With the support of literacy efforts in Osterra, the Scholar can help Lecture attendees understand runic texts in a limited way.
Lecture attendees are able to use the skill [Read/Write Arcana] in order to cast scrolls of spells that are the Tier of half the Scholar’s Scholar Tier rounded up, or below.  The effect lasts for 4 hours.
",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",,,1,,,Lecture Per Day,,
Lab Wererat [Frenzy],"Due to the Scholar’s work, such as King Nézmear’s work with monster parts, they have gained resistance to some poisons. Upon taking this Skill, the Scholar must choose a type of Poison. The Scholar is immune to this type of Poison, as long as the Poison’s level is less than or equal to half of their Scholar Tier, rounded down.
A Scholar may take this Skill multiple times, choosing a different Poison each time.",Scholar,2,,,Requirements: Treatise,,, ,,,,,
Lab Wererat [Blind],"Due to the Scholar’s work, such as King Nézmear’s work with monster parts, they have gained resistance to some poisons. Upon taking this Skill, the Scholar must choose a type of Poison. The Scholar is immune to this type of Poison, as long as the Poison’s level is less than or equal to half of their Scholar Tier, rounded down.
A Scholar may take this Skill multiple times, choosing a different Poison each time.",Scholar,2,,,Requirements: Treatise,,, ,,,,,
Lab Wererat [Deafen],"Due to the Scholar’s work, such as King Nézmear’s work with monster parts, they have gained resistance to some poisons. Upon taking this Skill, the Scholar must choose a type of Poison. The Scholar is immune to this type of Poison, as long as the Poison’s level is less than or equal to half of their Scholar Tier, rounded down.
A Scholar may take this Skill multiple times, choosing a different Poison each time.",Scholar,2,,,Requirements: Treatise,,, ,,,,,
Lab Wererat [Maim],"Due to the Scholar’s work, such as King Nézmear’s work with monster parts, they have gained resistance to some poisons. Upon taking this Skill, the Scholar must choose a type of Poison. The Scholar is immune to this type of Poison, as long as the Poison’s level is less than or equal to half of their Scholar Tier, rounded down.
A Scholar may take this Skill multiple times, choosing a different Poison each time.",Scholar,2,,,Requirements: Treatise,,, ,,,,,
Lab Wererat [Incapacitate],"Due to the Scholar’s work, such as King Nézmear’s work with monster parts, they have gained resistance to some poisons. Upon taking this Skill, the Scholar must choose a type of Poison. The Scholar is immune to this type of Poison, as long as the Poison’s level is less than or equal to half of their Scholar Tier, rounded down.
A Scholar may take this Skill multiple times, choosing a different Poison each time.",Scholar,2,,,Requirements: Treatise,,, ,,,,,
Invoke Element [Magic],"Through their studies, a Scholar may change the damage type of the weapons of their allies.
Upon taking this Skill, choose a damage type.  A Scholar may perform a Lecture that changes the damage type of one weapon, up to the maximum of the number of allowable participants in a Lecture for the Scholar’s Tier to that damage type for the rest of the event-day or until the wielder’s death.
A Scholar may take this Skill multiple times, choosing a different damage type each time.",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",The damage type must be marked with a green ribbon tied to the weapon,,1,,,Lecture Per day,,
Invoke Element [Holy],"Through their studies, a Scholar may change the damage type of the weapons of their allies.
Upon taking this Skill, choose a damage type.  A Scholar may perform a Lecture that changes the damage type of one weapon, up to the maximum of the number of allowable participants in a Lecture for the Scholar’s Tier to that damage type for the rest of the event-day or until the wielder’s death.
A Scholar may take this Skill multiple times, choosing a different damage type each time.",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",The damage type must be marked with a blue ribbon tied to the weapon,,1,,,Lecture Per day,,
Invoke Element [Fire],"Through their studies, a Scholar may change the damage type of the weapons of their allies.
Upon taking this Skill, choose a damage type.  A Scholar may perform a Lecture that changes the damage type of one weapon, up to the maximum of the number of allowable participants in a Lecture for the Scholar’s Tier to that damage type for the rest of the event-day or until the wielder’s death.
A Scholar may take this Skill multiple times, choosing a different damage type each time.",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",The damage type must be marked with a red ribbon tied to the weapon,,1,,,Lecture Per day,,
Invoke Element [Ice],"Through their studies, a Scholar may change the damage type of the weapons of their allies.
Upon taking this Skill, choose a damage type.  A Scholar may perform a Lecture that changes the damage type of one weapon, up to the maximum of the number of allowable participants in a Lecture for the Scholar’s Tier to that damage type for the rest of the event-day or until the wielder’s death.
A Scholar may take this Skill multiple times, choosing a different damage type each time.",Scholar,2,,,"Requirement: Finding, Lecture (30 seconds)",The damage type must be marked with a gray ribbon tied to the weapon,,1,,,Lecture Per day,,
